invoice_id,client_name,client_size,client_industry,invoice_amount,service_type,issue_date,issue_month,issue_quarter,issue_day_of_week,payment_terms_days,project_duration_weeks,invoices_ytd,prior_late_payments,prior_late_rate,has_purchase_order,contact_responsiveness,is_late,days_late,late_payment_probability,risk_flag,risk_tier
INV-01797,Acme Corp,enterprise,manufacturing,195869.02,analytics_consulting,2023-09-17,9,3,Sunday,60,1,3,3,1.0,1,1,1,10,0.6043,1,high
INV-00038,Echo Ventures,small,retail,5903.47,process_automation,2024-06-03,6,2,Monday,60,10,18,2,0.11,1,4,0,0,0.6038,1,high
INV-00269,Granite Partners,enterprise,finance,79125.76,reporting_setup,2023-04-29,4,2,Saturday,15,6,4,0,0.0,1,1,1,45,0.6022,1,high
INV-00811,Birch Holdings,mid-market,finance,22066.47,training,2024-04-06,4,2,Saturday,30,2,24,2,0.08,0,2,1,53,0.6018,1,high
INV-00234,Horizon LLC,small,technology,8839.21,reporting_setup,2024-08-19,8,3,Monday,60,12,23,8,0.35,0,1,1,32,0.6012,1,high
INV-00272,Cedar Solutions,small,technology,11939.94,analytics_consulting,2024-01-12,1,1,Friday,45,4,8,8,1.0,1,1,1,61,0.6011,1,high
INV-01939,Falcon Industries,mid-market,manufacturing,73006.1,training,2023-07-17,7,3,Monday,60,6,18,2,0.11,1,3,1,22,0.6001,1,high
INV-00025,Jade Consulting,small,professional_services,4257.5,process_automation,2024-06-19,6,2,Wednesday,45,11,8,4,0.5,1,3,0,0,0.6001,1,high
INV-00422,Horizon LLC,small,technology,6815.18,data_migration,2024-07-07,7,3,Sunday,45,6,15,1,0.07,0,4,1,2,0.599,1,high
INV-01169,Granite Partners,enterprise,finance,194518.99,reporting_setup,2023-01-06,1,1,Friday,15,12,21,2,0.1,0,3,1,26,0.5984,1,high
INV-01586,Keystone Retail,enterprise,retail,105004.18,analytics_consulting,2024-04-25,4,2,Thursday,15,7,7,7,1.0,1,2,0,0,0.5972,1,high
INV-01482,Horizon LLC,small,technology,11459.5,reporting_setup,2023-03-15,3,1,Wednesday,15,11,15,2,0.13,0,3,1,2,0.5961,1,high
INV-01238,Cedar Solutions,small,technology,3895.05,process_automation,2023-04-09,4,2,Sunday,45,14,9,7,0.78,1,3,1,30,0.5961,1,high
INV-00538,Keystone Retail,enterprise,retail,125250.5,training,2024-04-29,4,2,Monday,30,10,24,0,0.0,1,1,1,10,0.5956,1,high
INV-00066,Birch Holdings,mid-market,finance,14815.34,reporting_setup,2023-03-08,3,1,Wednesday,60,2,5,1,0.2,0,3,1,32,0.5955,1,high
INV-01213,Birch Holdings,mid-market,finance,34797.61,process_automation,2023-12-16,12,4,Saturday,15,9,4,3,0.75,0,2,0,0,0.5948,1,high
INV-01977,Delta Group,enterprise,healthcare,191431.12,process_automation,2024-02-26,2,1,Monday,30,8,12,7,0.58,1,3,1,80,0.5948,1,high
INV-01624,Ironclad Inc,mid-market,healthcare,47320.98,training,2023-03-11,3,1,Saturday,45,11,8,1,0.12,1,2,1,79,0.5937,1,high
INV-00183,Acme Corp,enterprise,manufacturing,139256.24,analytics_consulting,2024-07-17,7,3,Wednesday,60,16,16,3,0.19,1,3,1,83,0.5934,1,high
INV-01889,Birch Holdings,mid-market,finance,69730.71,analytics_consulting,2023-02-18,2,1,Saturday,45,10,9,2,0.22,0,1,1,36,0.5924,1,high
INV-00796,Acme Corp,enterprise,manufacturing,46973.17,analytics_consulting,2024-10-11,10,4,Friday,30,6,19,8,0.42,1,2,1,11,0.5924,1,high
INV-01206,Delta Group,enterprise,healthcare,90532.62,training,2024-12-11,12,4,Wednesday,30,4,22,2,0.09,1,5,1,20,0.5916,1,high
INV-01513,Birch Holdings,mid-market,finance,68337.09,analytics_consulting,2023-06-29,6,2,Thursday,45,12,2,1,0.5,0,2,1,14,0.5911,1,high
INV-00845,Echo Ventures,small,retail,8734.71,reporting_setup,2024-11-23,11,4,Saturday,30,3,21,4,0.19,0,2,0,0,0.5908,1,high
INV-01715,Ironclad Inc,mid-market,healthcare,72898.75,analytics_consulting,2024-05-30,5,2,Thursday,45,11,8,6,0.75,0,3,1,18,0.5906,1,high
INV-00880,Ironclad Inc,mid-market,healthcare,29721.66,training,2024-04-11,4,2,Thursday,45,8,10,4,0.4,0,2,1,69,0.5905,1,high
INV-00822,Granite Partners,enterprise,finance,141538.22,analytics_consulting,2023-10-15,10,4,Sunday,45,4,22,2,0.09,0,4,1,89,0.5901,1,high
INV-01700,Falcon Industries,mid-market,manufacturing,39203.14,training,2024-06-08,6,2,Saturday,15,9,24,5,0.21,1,2,1,71,0.5895,1,high
INV-00080,Ironclad Inc,mid-market,healthcare,60223.88,data_migration,2023-05-20,5,2,Saturday,45,14,11,8,0.73,1,1,1,39,0.5894,1,high
INV-00899,Ironclad Inc,mid-market,healthcare,15435.15,analytics_consulting,2024-07-03,7,3,Wednesday,60,14,17,3,0.18,0,2,1,27,0.589,1,high
INV-00795,Lumen Analytics,mid-market,technology,43895.68,training,2023-08-16,8,3,Wednesday,60,6,15,0,0.0,1,4,1,25,0.5889,1,high
INV-00095,Horizon LLC,small,technology,13111.9,analytics_consulting,2023-03-19,3,1,Sunday,30,13,18,5,0.28,1,4,1,69,0.5873,1,high
INV-00613,Acme Corp,enterprise,manufacturing,127830.53,data_migration,2023-04-09,4,2,Sunday,30,7,6,5,0.83,1,1,1,36,0.5869,1,high
INV-01581,Delta Group,enterprise,healthcare,131151.37,analytics_consulting,2023-03-06,3,1,Monday,30,1,21,4,0.19,1,1,1,2,0.5867,1,high
INV-00316,Falcon Industries,mid-market,manufacturing,30211.7,process_automation,2023-01-21,1,1,Saturday,45,16,23,1,0.04,0,2,1,57,0.5862,1,high
INV-00310,Delta Group,enterprise,healthcare,94090.76,process_automation,2024-05-02,5,2,Thursday,15,2,17,8,0.47,1,5,1,58,0.5858,1,high
INV-00605,Acme Corp,enterprise,manufacturing,50574.0,analytics_consulting,2023-09-23,9,3,Saturday,15,15,23,2,0.09,1,1,1,54,0.5844,1,high
INV-01455,Cedar Solutions,small,technology,5889.01,data_migration,2024-10-25,10,4,Friday,45,14,13,8,0.62,0,4,0,0,0.5834,1,high
INV-00711,Cedar Solutions,small,technology,14147.08,reporting_setup,2024-08-26,8,3,Monday,15,10,10,3,0.3,1,4,1,71,0.5834,1,high
INV-01762,Echo Ventures,small,retail,10500.59,analytics_consulting,2024-04-16,4,2,Tuesday,45,12,18,3,0.17,1,3,0,0,0.5827,1,high
INV-01720,Lumen Analytics,mid-market,technology,54637.95,reporting_setup,2024-03-31,3,1,Sunday,15,6,6,5,0.83,1,5,0,0,0.5825,1,high
INV-00604,Birch Holdings,mid-market,finance,46762.35,process_automation,2024-09-05,9,3,Thursday,60,9,21,7,0.33,0,1,1,74,0.5813,1,high
INV-00804,Lumen Analytics,mid-market,technology,51273.68,training,2023-12-23,12,4,Saturday,60,12,23,0,0.0,0,4,0,0,0.5798,1,high
INV-00284,Delta Group,enterprise,healthcare,165681.93,reporting_setup,2023-04-07,4,2,Friday,15,5,4,0,0.0,1,2,1,52,0.5789,1,high
INV-00158,Granite Partners,enterprise,finance,195166.45,data_migration,2024-08-11,8,3,Sunday,30,3,15,7,0.47,1,3,1,71,0.5788,1,high
INV-01105,Granite Partners,enterprise,finance,84881.7,process_automation,2023-12-22,12,4,Friday,30,9,3,1,0.33,1,4,1,15,0.5785,1,high
INV-01874,Jade Consulting,small,professional_services,7550.93,analytics_consulting,2023-04-07,4,2,Friday,45,10,20,8,0.4,0,2,1,29,0.5783,1,high
INV-00062,Lumen Analytics,mid-market,technology,55685.57,process_automation,2024-07-17,7,3,Wednesday,45,9,10,4,0.4,1,2,1,69,0.578,1,high
INV-00908,Delta Group,enterprise,healthcare,38616.5,data_migration,2023-10-04,10,4,Wednesday,15,11,1,0,0.0,1,5,1,28,0.5774,1,high
INV-00739,Keystone Retail,enterprise,retail,108994.12,data_migration,2024-10-02,10,4,Wednesday,15,1,19,5,0.26,1,2,1,31,0.5767,1,high
INV-00713,Lumen Analytics,mid-market,technology,42809.65,analytics_consulting,2024-09-12,9,3,Thursday,30,15,15,7,0.47,1,3,1,80,0.5762,1,high
INV-01827,Falcon Industries,mid-market,manufacturing,57439.13,reporting_setup,2023-07-05,7,3,Wednesday,45,6,7,3,0.43,1,2,0,0,0.5737,1,high
INV-01525,Cedar Solutions,small,technology,8850.76,training,2024-02-20,2,1,Tuesday,45,5,14,4,0.29,1,5,0,0,0.5725,1,high
INV-01220,Lumen Analytics,mid-market,technology,63193.95,process_automation,2024-04-12,4,2,Friday,45,12,12,3,0.25,1,1,1,90,0.5723,1,high
INV-01806,Falcon Industries,mid-market,manufacturing,65763.56,data_migration,2024-03-12,3,1,Tuesday,45,2,1,1,1.0,1,3,0,0,0.5722,1,high
INV-00951,Lumen Analytics,mid-market,technology,49474.22,process_automation,2023-10-06,10,4,Friday,15,14,7,5,0.71,1,1,0,0,0.5722,1,high
INV-00715,Keystone Retail,enterprise,retail,125099.09,analytics_consulting,2023-04-01,4,2,Saturday,15,10,18,1,0.06,1,1,1,80,0.5721,1,high
INV-01461,Echo Ventures,small,retail,11576.44,training,2024-11-05,11,4,Tuesday,45,1,3,0,0.0,1,3,1,32,0.5719,1,high
INV-00338,Jade Consulting,small,professional_services,6448.98,analytics_consulting,2024-05-31,5,2,Friday,15,2,13,4,0.31,0,5,1,7,0.5711,1,high
INV-01584,Falcon Industries,mid-market,manufacturing,18818.33,process_automation,2024-07-29,7,3,Monday,60,5,19,0,0.0,1,5,1,86,0.571,1,high
INV-00270,Ironclad Inc,mid-market,healthcare,34171.51,process_automation,2024-06-13,6,2,Thursday,30,9,24,1,0.04,0,1,1,55,0.5696,1,high
INV-00591,Lumen Analytics,mid-market,technology,25463.85,analytics_consulting,2024-12-10,12,4,Tuesday,30,2,11,2,0.18,0,3,1,72,0.5694,1,high
INV-00425,Jade Consulting,small,professional_services,12491.57,training,2023-05-15,5,2,Monday,30,9,8,8,1.0,0,4,1,20,0.5689,1,high
INV-01449,Ironclad Inc,mid-market,healthcare,54291.73,reporting_setup,2023-09-02,9,3,Saturday,15,9,19,3,0.16,0,2,1,28,0.5689,1,high
INV-00182,Delta Group,enterprise,healthcare,136640.3,data_migration,2023-09-06,9,3,Wednesday,30,2,4,3,0.75,1,4,1,18,0.5688,1,high
INV-00039,Cedar Solutions,small,technology,6982.01,training,2024-09-22,9,3,Sunday,45,1,10,4,0.4,1,5,0,0,0.5687,1,high
INV-01003,Keystone Retail,enterprise,retail,131022.31,reporting_setup,2024-05-10,5,2,Friday,60,6,19,8,0.42,1,5,1,90,0.5685,1,high
INV-01984,Falcon Industries,mid-market,manufacturing,42449.34,data_migration,2023-08-31,8,3,Thursday,45,7,24,4,0.17,0,2,1,45,0.5672,1,high
INV-01871,Ironclad Inc,mid-market,healthcare,60071.09,process_automation,2023-04-13,4,2,Thursday,30,5,15,7,0.47,0,1,1,65,0.5658,1,high
INV-01725,Birch Holdings,mid-market,finance,28709.97,data_migration,2023-02-19,2,1,Sunday,60,7,10,0,0.0,1,5,1,36,0.5657,1,high
INV-00164,Cedar Solutions,small,technology,14667.55,process_automation,2023-11-17,11,4,Friday,45,5,12,8,0.67,0,3,1,16,0.5654,1,high
INV-00957,Falcon Industries,mid-market,manufacturing,47466.9,reporting_setup,2024-08-28,8,3,Wednesday,30,10,1,0,0.0,0,3,1,52,0.5649,1,high
INV-01790,Falcon Industries,mid-market,manufacturing,68514.18,process_automation,2023-08-05,8,3,Saturday,15,8,21,7,0.33,0,2,1,83,0.5648,1,high
INV-01837,Jade Consulting,small,professional_services,6821.74,process_automation,2024-12-05,12,4,Thursday,60,10,23,4,0.17,0,2,0,0,0.5642,1,high
INV-00775,Cedar Solutions,small,technology,9665.46,data_migration,2024-04-01,4,2,Monday,60,8,17,5,0.29,0,4,1,74,0.5631,1,high
INV-00355,Delta Group,enterprise,healthcare,150415.16,process_automation,2024-04-10,4,2,Wednesday,60,12,23,7,0.3,1,2,1,46,0.5623,1,high
INV-01753,Echo Ventures,small,retail,2402.89,training,2023-09-11,9,3,Monday,45,13,13,2,0.15,1,1,0,0,0.5612,1,high
INV-00607,Jade Consulting,small,professional_services,13277.98,training,2023-06-21,6,2,Wednesday,45,10,9,5,0.56,1,5,0,0,0.5608,1,high
INV-01648,Granite Partners,enterprise,finance,146977.55,data_migration,2023-11-22,11,4,Wednesday,30,9,1,1,1.0,1,1,1,62,0.5604,1,high
INV-01899,Jade Consulting,small,professional_services,2238.98,reporting_setup,2023-03-28,3,1,Tuesday,15,2,17,0,0.0,1,5,1,58,0.56,1,high
INV-01396,Falcon Industries,mid-market,manufacturing,37027.0,reporting_setup,2023-07-29,7,3,Saturday,30,2,8,2,0.25,0,1,1,7,0.5595,1,high
INV-00415,Jade Consulting,small,professional_services,9102.78,reporting_setup,2023-09-14,9,3,Thursday,60,8,11,7,0.64,0,5,0,0,0.5595,1,high
INV-00016,Keystone Retail,enterprise,retail,46175.73,reporting_setup,2024-01-18,1,1,Thursday,60,8,3,2,0.67,1,5,1,29,0.5589,1,high
INV-00503,Jade Consulting,small,professional_services,9792.91,process_automation,2024-09-30,9,3,Monday,30,16,17,7,0.41,0,2,0,0,0.5588,1,high
INV-00470,Lumen Analytics,mid-market,technology,46354.25,analytics_consulting,2023-05-14,5,2,Sunday,60,16,13,3,0.23,0,5,1,10,0.5586,1,high
INV-00947,Ironclad Inc,mid-market,healthcare,24059.92,training,2023-01-24,1,1,Tuesday,30,12,4,1,0.25,1,2,1,89,0.5586,1,high
INV-01299,Keystone Retail,enterprise,retail,62973.91,analytics_consulting,2023-06-26,6,2,Monday,30,1,13,7,0.54,1,3,1,64,0.558,1,high
INV-01793,Cedar Solutions,small,technology,10463.6,data_migration,2024-02-15,2,1,Thursday,45,8,19,7,0.37,0,4,1,36,0.5579,1,high
INV-01981,Birch Holdings,mid-market,finance,46906.89,analytics_consulting,2023-06-29,6,2,Thursday,30,14,3,2,0.67,1,1,0,0,0.5577,1,high
INV-00673,Lumen Analytics,mid-market,technology,33337.88,training,2023-11-14,11,4,Tuesday,30,4,12,8,0.67,1,4,0,0,0.5574,1,high
INV-00522,Jade Consulting,small,professional_services,6976.76,analytics_consulting,2024-08-11,8,3,Sunday,15,4,11,8,0.73,0,3,0,0,0.5573,1,high
INV-00889,Birch Holdings,mid-market,finance,26142.29,data_migration,2023-01-14,1,1,Saturday,30,3,9,2,0.22,0,5,1,2,0.5563,1,high
INV-01226,Cedar Solutions,small,technology,9781.17,data_migration,2024-01-30,1,1,Tuesday,45,3,11,3,0.27,0,1,1,20,0.5557,1,high
INV-00435,Horizon LLC,small,technology,3324.05,process_automation,2024-07-07,7,3,Sunday,60,6,19,7,0.37,0,5,1,82,0.5553,1,high
INV-00638,Lumen Analytics,mid-market,technology,70751.34,process_automation,2024-04-23,4,2,Tuesday,60,2,17,3,0.18,1,2,1,88,0.5552,1,high
INV-01540,Falcon Industries,mid-market,manufacturing,29111.07,analytics_consulting,2023-02-18,2,1,Saturday,60,2,4,3,0.75,1,1,1,27,0.5544,1,high
INV-01086,Delta Group,enterprise,healthcare,43020.85,training,2023-03-21,3,1,Tuesday,30,7,9,2,0.22,1,1,1,67,0.554,1,high
INV-00608,Cedar Solutions,small,technology,6535.69,analytics_consulting,2023-01-14,1,1,Saturday,45,16,14,5,0.36,0,2,1,20,0.5527,1,high
INV-00007,Lumen Analytics,mid-market,technology,44719.09,data_migration,2024-11-30,11,4,Saturday,30,8,6,3,0.5,1,5,1,42,0.5527,1,high
INV-01831,Falcon Industries,mid-market,manufacturing,71201.54,data_migration,2023-08-04,8,3,Friday,15,6,8,8,1.0,0,4,1,4,0.5526,1,high
INV-00413,Ironclad Inc,mid-market,healthcare,32585.88,training,2023-10-19,10,4,Thursday,45,9,8,3,0.38,0,4,0,0,0.5518,1,high
INV-01094,Echo Ventures,small,retail,2092.88,reporting_setup,2024-10-19,10,4,Saturday,60,9,9,0,0.0,0,1,0,0,0.5517,1,high
INV-00160,Falcon Industries,mid-market,manufacturing,26289.35,process_automation,2024-06-15,6,2,Saturday,15,9,5,5,1.0,1,5,1,83,0.5511,1,high
INV-00636,Horizon LLC,small,technology,12241.3,analytics_consulting,2024-03-13,3,1,Wednesday,45,10,17,4,0.24,0,5,1,54,0.551,1,high
INV-01210,Keystone Retail,enterprise,retail,68500.33,reporting_setup,2024-03-05,3,1,Tuesday,30,12,3,1,0.33,0,3,1,52,0.5507,1,high
INV-01010,Falcon Industries,mid-market,manufacturing,62103.73,training,2024-09-25,9,3,Wednesday,30,15,14,6,0.43,0,5,1,67,0.5505,1,high
INV-00515,Keystone Retail,enterprise,retail,58695.49,process_automation,2023-08-03,8,3,Thursday,30,9,18,5,0.28,1,1,1,21,0.5503,1,high
INV-01127,Echo Ventures,small,retail,13903.46,reporting_setup,2023-12-20,12,4,Wednesday,30,15,2,0,0.0,1,1,1,82,0.5501,1,high
INV-01526,Granite Partners,enterprise,finance,186605.75,reporting_setup,2023-12-19,12,4,Tuesday,15,7,1,1,1.0,1,1,0,0,0.5499,1,high
INV-00961,Lumen Analytics,mid-market,technology,15721.09,analytics_consulting,2024-03-22,3,1,Friday,30,12,18,0,0.0,0,1,1,6,0.5497,1,high
INV-00864,Horizon LLC,small,technology,7184.79,process_automation,2024-11-12,11,4,Tuesday,15,16,22,2,0.09,1,4,0,0,0.5497,1,high
INV-00059,Cedar Solutions,small,technology,12270.74,analytics_consulting,2024-05-14,5,2,Tuesday,45,11,9,4,0.44,0,5,0,0,0.5491,1,high
INV-00224,Keystone Retail,enterprise,retail,88122.54,reporting_setup,2023-06-07,6,2,Wednesday,45,3,1,1,1.0,1,3,1,12,0.5487,1,high
INV-00392,Ironclad Inc,mid-market,healthcare,69663.63,reporting_setup,2024-01-05,1,1,Friday,60,2,2,2,1.0,1,5,0,0,0.5477,1,high
INV-00493,Birch Holdings,mid-market,finance,56694.36,process_automation,2023-09-14,9,3,Thursday,30,4,3,0,0.0,0,3,1,50,0.547,1,high
INV-01464,Keystone Retail,enterprise,retail,41815.74,training,2024-02-16,2,1,Friday,45,16,20,3,0.15,0,3,1,44,0.5469,1,high
INV-01413,Keystone Retail,enterprise,retail,32075.22,process_automation,2024-12-03,12,4,Tuesday,15,10,11,1,0.09,1,5,1,6,0.5461,1,high
INV-00015,Cedar Solutions,small,technology,5078.26,reporting_setup,2024-11-06,11,4,Wednesday,30,14,7,3,0.43,0,4,0,0,0.546,1,high
INV-00963,Cedar Solutions,small,technology,10098.2,analytics_consulting,2023-11-23,11,4,Thursday,60,4,17,8,0.47,1,4,0,0,0.5456,1,high
INV-00220,Echo Ventures,small,retail,9150.39,training,2023-06-16,6,2,Friday,30,13,22,8,0.36,1,2,0,0,0.5449,1,high
INV-01908,Delta Group,enterprise,healthcare,127840.64,reporting_setup,2023-08-03,8,3,Thursday,30,9,13,6,0.46,1,3,1,76,0.5441,1,high
INV-01185,Acme Corp,enterprise,manufacturing,170977.52,reporting_setup,2023-05-21,5,2,Sunday,15,13,1,1,1.0,0,2,1,58,0.5427,1,high
INV-00614,Jade Consulting,small,professional_services,13044.36,process_automation,2023-12-23,12,4,Saturday,30,8,17,1,0.06,1,5,0,0,0.5421,1,high
INV-01732,Granite Partners,enterprise,finance,182297.69,process_automation,2023-11-17,11,4,Friday,30,6,10,1,0.1,1,3,1,8,0.5418,1,high
INV-00106,Keystone Retail,enterprise,retail,173277.25,data_migration,2023-02-01,2,1,Wednesday,60,14,22,1,0.05,1,4,1,11,0.5415,1,high
INV-00587,Delta Group,enterprise,healthcare,97893.92,data_migration,2024-06-17,6,2,Monday,45,5,16,5,0.31,1,1,1,9,0.5409,1,high
INV-01341,Horizon LLC,small,technology,13557.98,analytics_consulting,2023-06-09,6,2,Friday,15,4,16,2,0.12,0,3,1,52,0.5404,1,high
INV-01828,Delta Group,enterprise,healthcare,48527.36,analytics_consulting,2023-01-10,1,1,Tuesday,15,13,19,1,0.05,1,1,1,29,0.54,1,high
INV-01807,Horizon LLC,small,technology,14663.2,data_migration,2023-07-23,7,3,Sunday,60,14,20,2,0.1,0,4,1,82,0.5393,1,high
INV-00983,Acme Corp,enterprise,manufacturing,170980.02,training,2024-08-16,8,3,Friday,45,4,14,7,0.5,1,3,1,2,0.5388,1,high
INV-00901,Ironclad Inc,mid-market,healthcare,63808.42,analytics_consulting,2024-03-07,3,1,Thursday,30,2,24,2,0.08,1,2,1,4,0.5388,1,high
INV-00831,Granite Partners,enterprise,finance,74413.71,training,2023-03-15,3,1,Wednesday,45,7,23,8,0.35,1,2,1,75,0.5377,1,high
INV-01062,Ironclad Inc,mid-market,healthcare,24230.48,process_automation,2024-05-07,5,2,Tuesday,15,10,14,7,0.5,1,4,1,60,0.5369,1,high
INV-00821,Birch Holdings,mid-market,finance,25818.14,training,2024-05-08,5,2,Wednesday,30,6,22,1,0.05,1,1,1,42,0.5362,1,high
INV-01919,Falcon Industries,mid-market,manufacturing,59045.37,training,2024-05-31,5,2,Friday,15,15,24,0,0.0,0,3,1,87,0.5362,1,high
INV-01574,Falcon Industries,mid-market,manufacturing,21555.38,training,2024-12-30,12,4,Monday,45,5,10,1,0.1,0,4,0,0,0.5345,1,high
INV-00941,Cedar Solutions,small,technology,4736.25,process_automation,2024-04-09,4,2,Tuesday,30,8,10,3,0.3,0,2,0,0,0.5341,1,high
INV-00130,Keystone Retail,enterprise,retail,138054.34,analytics_consulting,2023-12-03,12,4,Sunday,15,14,17,5,0.29,1,3,1,28,0.5335,1,high
INV-00332,Falcon Industries,mid-market,manufacturing,19309.57,training,2024-02-24,2,1,Saturday,60,6,3,3,1.0,1,2,1,8,0.5334,1,high
INV-00134,Echo Ventures,small,retail,10657.14,analytics_consulting,2024-04-25,4,2,Thursday,45,15,15,4,0.27,0,5,0,0,0.5331,1,high
INV-00514,Acme Corp,enterprise,manufacturing,83325.71,training,2024-12-04,12,4,Wednesday,15,2,4,4,1.0,1,3,1,40,0.5328,1,high
INV-00280,Falcon Industries,mid-market,manufacturing,39429.26,process_automation,2024-02-07,2,1,Wednesday,45,8,3,1,0.33,1,5,1,14,0.5324,1,high
INV-00258,Echo Ventures,small,retail,2199.13,process_automation,2023-03-26,3,1,Sunday,30,10,24,3,0.12,0,1,0,0,0.5319,1,high
INV-00499,Keystone Retail,enterprise,retail,82944.44,training,2024-08-14,8,3,Wednesday,45,3,2,0,0.0,1,2,1,37,0.5315,1,high
INV-01429,Granite Partners,enterprise,finance,118670.09,data_migration,2023-02-18,2,1,Saturday,45,14,1,1,1.0,1,1,1,75,0.5314,1,high
INV-00335,Falcon Industries,mid-market,manufacturing,53988.63,analytics_consulting,2024-06-27,6,2,Thursday,15,8,8,5,0.62,1,1,1,76,0.5306,1,high
INV-01239,Falcon Industries,mid-market,manufacturing,39362.29,data_migration,2024-10-24,10,4,Thursday,45,4,17,4,0.24,1,5,1,72,0.5303,1,high
INV-00348,Jade Consulting,small,professional_services,9752.86,reporting_setup,2024-11-25,11,4,Monday,30,12,20,0,0.0,0,2,1,63,0.53,1,high
INV-01718,Falcon Industries,mid-market,manufacturing,50881.36,data_migration,2023-04-20,4,2,Thursday,60,10,24,0,0.0,0,5,1,30,0.5299,1,high
INV-01623,Horizon LLC,small,technology,13838.05,reporting_setup,2024-11-13,11,4,Wednesday,15,2,1,1,1.0,0,5,0,0,0.5289,1,high
INV-00178,Falcon Industries,mid-market,manufacturing,49654.98,process_automation,2024-07-13,7,3,Saturday,45,7,8,4,0.5,0,2,0,0,0.5286,1,high
INV-01427,Jade Consulting,small,professional_services,12769.83,analytics_consulting,2024-08-08,8,3,Thursday,45,8,15,4,0.27,1,1,0,0,0.5276,1,high
INV-01276,Horizon LLC,small,technology,5411.5,process_automation,2024-05-01,5,2,Wednesday,30,4,18,2,0.11,0,2,1,16,0.5273,1,high
INV-00190,Horizon LLC,small,technology,10761.99,analytics_consulting,2023-11-11,11,4,Saturday,60,10,23,1,0.04,0,3,1,29,0.5271,1,high
INV-01047,Echo Ventures,small,retail,9484.95,process_automation,2023-05-02,5,2,Tuesday,45,4,24,0,0.0,1,3,0,0,0.5259,1,high
INV-01986,Keystone Retail,enterprise,retail,197701.49,reporting_setup,2023-07-07,7,3,Friday,60,13,14,6,0.43,0,4,0,0,0.5248,1,high
INV-01918,Acme Corp,enterprise,manufacturing,123047.95,process_automation,2024-01-15,1,1,Monday,30,14,14,3,0.21,1,3,1,85,0.5248,1,high
INV-00850,Cedar Solutions,small,technology,7937.64,training,2023-12-20,12,4,Wednesday,60,5,9,0,0.0,0,2,0,0,0.5241,1,high
INV-01666,Falcon Industries,mid-market,manufacturing,38997.5,data_migration,2024-03-30,3,1,Saturday,45,14,9,2,0.22,0,4,1,15,0.5233,1,high
INV-01771,Acme Corp,enterprise,manufacturing,63501.88,training,2024-04-08,4,2,Monday,60,15,8,1,0.12,0,1,1,83,0.5229,1,high
INV-01028,Jade Consulting,small,professional_services,11722.9,process_automation,2023-12-11,12,4,Monday,30,11,24,6,0.25,0,1,0,0,0.5215,1,high
INV-01259,Cedar Solutions,small,technology,7385.31,data_migration,2023-03-27,3,1,Monday,30,12,15,2,0.13,0,1,0,0,0.5204,1,high
INV-00902,Lumen Analytics,mid-market,technology,55591.11,process_automation,2024-03-10,3,1,Sunday,15,3,16,2,0.12,1,3,1,32,0.5196,1,high
INV-01108,Horizon LLC,small,technology,7426.62,analytics_consulting,2024-07-13,7,3,Saturday,15,15,19,6,0.32,0,4,0,0,0.5187,1,high
INV-01833,Acme Corp,enterprise,manufacturing,192582.07,reporting_setup,2023-04-04,4,2,Tuesday,30,5,10,0,0.0,0,1,0,0,0.5183,1,high
