consultant_id,week_start,week_end,project_id,billable_hours,internal_hours,admin_hours,pto_hours,total_hours
C027,2025-01-27,2025-01-31,P020,17.6,3.4,1.4,0.0,22.4
C028,2025-01-27,2025-01-31,P014,14.9,5.5,2.4,24.0,46.8
C029,2025-01-27,2025-01-31,P020,40.0,3.6,2.1,0.0,45.7
C030,2025-01-27,2025-01-31,P008,13.3,4.3,0.9,0.0,18.5
C031,2025-01-27,2025-01-31,P014,20.6,2.0,2.9,0.0,25.5
C031,2025-01-27,2025-01-31,P008,12.4,4.2,2.9,0.0,19.5
C032,2025-01-27,2025-01-31,P017,26.0,5.9,2.7,0.0,34.6
C033,2025-01-27,2025-01-31,P019,24.0,3.1,3.0,0.0,30.1
C034,2025-01-27,2025-01-31,P019,40.0,4.5,2.6,0.0,47.1
C035,2025-01-27,2025-01-31,P014,16.6,1.0,2.8,0.0,20.4
C035,2025-01-27,2025-01-31,P020,21.7,1.7,2.2,0.0,25.6
C001,2025-02-03,2025-02-07,P019,40.0,4.3,1.3,0.0,45.6
C002,2025-02-03,2025-02-07,P019,27.4,1.6,1.7,8.0,38.7
C003,2025-02-03,2025-02-07,P007,16.0,1.2,0.8,24.0,42.0
C004,2025-02-03,2025-02-07,P019,26.3,4.6,0.9,0.0,31.8
C004,2025-02-03,2025-02-07,P008,12.0,4.7,1.6,0.0,18.3
C005,2025-02-03,2025-02-07,P007,30.0,3.4,1.4,0.0,34.8
C006,2025-02-03,2025-02-07,P007,25.0,4.0,0.9,0.0,29.9
C006,2025-02-03,2025-02-07,P014,12.0,3.2,2.7,0.0,17.9
C007,2025-02-03,2025-02-07,P008,29.5,2.3,1.5,0.0,33.3
C008,2025-02-03,2025-02-07,P017,19.0,5.4,1.6,0.0,26.0
C008,2025-02-03,2025-02-07,P008,18.1,1.7,1.6,0.0,21.4
C009,2025-02-03,2025-02-07,P014,19.8,3.3,2.9,0.0,26.0
C009,2025-02-03,2025-02-07,P017,19.4,3.3,2.8,0.0,25.5
C010,2025-02-03,2025-02-07,P014,24.0,4.9,2.0,16.0,46.9
C011,2025-02-03,2025-02-07,P019,37.1,5.4,0.6,0.0,43.1
C012,2025-02-03,2025-02-07,P019,36.0,3.3,0.6,0.0,39.9
C013,2025-02-03,2025-02-07,P007,26.5,5.1,1.9,8.0,41.5
C014,2025-02-03,2025-02-07,P019,30.3,4.7,0.6,0.0,35.6
C015,2025-02-03,2025-02-07,P017,27.4,1.7,2.7,0.0,31.8
C016,2025-02-03,2025-02-07,P007,17.2,2.0,0.7,0.0,19.9
C016,2025-02-03,2025-02-07,P017,12.1,1.8,2.7,0.0,16.6
C017,2025-02-03,2025-02-07,P007,33.0,3.4,2.6,0.0,39.0
C018,2025-02-03,2025-02-07,P008,33.5,5.1,2.6,0.0,41.2
C019,2025-02-03,2025-02-07,P017,18.7,4.2,1.0,0.0,23.9
C019,2025-02-03,2025-02-07,P007,16.6,5.1,2.1,0.0,23.8
C020,2025-02-03,2025-02-07,P014,33.9,2.4,0.8,0.0,37.1
C021,2025-02-03,2025-02-07,P014,25.8,3.0,2.2,0.0,31.0
C022,2025-02-03,2025-02-07,P017,39.2,1.6,1.5,0.0,42.3
C023,2025-02-03,2025-02-07,P019,33.4,3.2,2.8,0.0,39.4
C024,2025-02-03,2025-02-07,P007,18.7,5.9,1.4,0.0,26.0
C025,2025-02-03,2025-02-07,P014,32.5,5.5,1.8,0.0,39.8
C026,2025-02-03,2025-02-07,P019,32.3,2.7,2.3,0.0,37.3
C027,2025-02-03,2025-02-07,P014,19.8,5.6,0.7,0.0,26.1
C028,2025-02-03,2025-02-07,P008,35.6,3.9,2.8,0.0,42.3
C029,2025-02-03,2025-02-07,P008,32.1,4.5,2.0,0.0,38.6
C030,2025-02-03,2025-02-07,P007,15.4,5.3,0.9,0.0,21.6
C031,2025-02-03,2025-02-07,P017,26.7,2.6,1.1,8.0,38.4
C032,2025-02-03,2025-02-07,P008,27.2,4.6,1.5,0.0,33.3
C033,2025-02-03,2025-02-07,P007,4.9,5.2,0.7,0.0,10.8
C033,2025-02-03,2025-02-07,P014,6.3,4.8,2.0,0.0,13.1
C034,2025-02-03,2025-02-07,P017,38.1,1.7,2.1,0.0,41.9
C035,2025-02-03,2025-02-07,P017,25.6,3.2,1.2,0.0,30.0
C001,2025-02-10,2025-02-14,P008,21.1,4.1,2.2,0.0,27.4
C001,2025-02-10,2025-02-14,P007,15.6,2.0,2.5,0.0,20.1
C002,2025-02-10,2025-02-14,P019,38.3,3.8,2.7,0.0,44.8
C003,2025-02-10,2025-02-14,P019,21.2,3.9,1.7,0.0,26.8
C003,2025-02-10,2025-02-14,P007,11.5,2.8,2.0,0.0,16.3
C004,2025-02-10,2025-02-14,P007,38.3,3.2,2.1,0.0,43.6
C005,2025-02-10,2025-02-14,P007,38.4,1.6,1.1,0.0,41.1
C006,2025-02-10,2025-02-14,P008,31.1,5.1,1.2,0.0,37.4
C007,2025-02-10,2025-02-14,P008,15.5,3.9,2.6,0.0,22.0
C007,2025-02-10,2025-02-14,P019,21.2,5.7,1.8,0.0,28.7
C008,2025-02-10,2025-02-14,P007,32.5,3.9,2.8,0.0,39.2
C009,2025-02-10,2025-02-14,,0.0,0.0,0.0,40.0,40.0
C010,2025-02-10,2025-02-14,P007,34.2,1.7,1.9,0.0,37.8
C011,2025-02-10,2025-02-14,P008,14.8,5.7,2.8,0.0,23.3
C011,2025-02-10,2025-02-14,P019,20.3,4.5,2.4,0.0,27.2
C012,2025-02-10,2025-02-14,P007,11.2,1.6,2.3,8.0,23.1
C012,2025-02-10,2025-02-14,P017,9.4,1.5,1.7,0.0,12.6
C013,2025-02-10,2025-02-14,P008,24.0,1.1,2.5,0.0,27.6
C013,2025-02-10,2025-02-14,P007,11.4,2.0,2.0,0.0,15.4
C014,2025-02-10,2025-02-14,P007,36.9,3.8,0.6,0.0,41.3
C015,2025-02-10,2025-02-14,P008,35.4,1.6,0.8,0.0,37.8
C016,2025-02-10,2025-02-14,P017,12.4,5.6,1.1,0.0,19.1
C016,2025-02-10,2025-02-14,P007,12.3,1.5,0.5,0.0,14.3
C017,2025-02-10,2025-02-14,P007,29.1,6.0,0.5,0.0,35.6
C018,2025-02-10,2025-02-14,P007,16.8,1.9,0.6,0.0,19.3
C018,2025-02-10,2025-02-14,P019,21.5,2.7,2.1,0.0,26.3
C019,2025-02-10,2025-02-14,P007,34.9,4.3,0.7,0.0,39.9
C020,2025-02-10,2025-02-14,P017,34.1,5.5,2.6,0.0,42.2
C021,2025-02-10,2025-02-14,P008,16.8,3.6,1.2,0.0,21.6
C022,2025-02-10,2025-02-14,P007,37.2,2.7,1.5,0.0,41.4
C023,2025-02-10,2025-02-14,P008,13.1,2.1,1.4,16.0,32.6
C023,2025-02-10,2025-02-14,P019,8.0,5.1,0.9,0.0,14.0
C024,2025-02-10,2025-02-14,P019,18.6,5.8,0.6,0.0,25.0
C025,2025-02-10,2025-02-14,P007,32.4,1.3,2.6,0.0,36.3
C026,2025-02-10,2025-02-14,P019,32.1,2.9,0.6,0.0,35.6
C027,2025-02-10,2025-02-14,P017,20.7,1.2,2.4,0.0,24.3
C028,2025-02-10,2025-02-14,P017,23.0,4.0,2.4,0.0,29.4
C028,2025-02-10,2025-02-14,P008,12.7,2.7,2.6,0.0,18.0
C029,2025-02-10,2025-02-14,P007,18.2,5.8,2.8,0.0,26.8
C029,2025-02-10,2025-02-14,P019,13.9,2.4,3.0,0.0,19.3
C030,2025-02-10,2025-02-14,P017,21.7,1.8,1.5,0.0,25.0
C031,2025-02-10,2025-02-14,P017,35.8,1.4,1.1,0.0,38.3
C032,2025-02-10,2025-02-14,P019,16.9,1.2,1.2,0.0,19.3
C033,2025-02-10,2025-02-14,P007,9.6,4.3,2.6,0.0,16.5
C033,2025-02-10,2025-02-14,P019,10.0,5.2,1.6,0.0,16.8
C034,2025-02-10,2025-02-14,P017,29.0,3.4,2.6,8.0,43.0
C035,2025-02-10,2025-02-14,P017,33.5,5.8,1.6,0.0,40.9
C001,2025-02-17,2025-02-21,P019,37.4,5.3,0.8,0.0,43.5
C002,2025-02-17,2025-02-21,P019,34.5,4.3,1.0,0.0,39.8
C003,2025-02-17,2025-02-21,P019,34.4,1.2,2.3,0.0,37.9
C004,2025-02-17,2025-02-21,P019,39.1,3.7,0.6,0.0,43.4
C005,2025-02-17,2025-02-21,P019,37.2,1.6,0.7,0.0,39.5
C006,2025-02-17,2025-02-21,P019,36.3,4.2,2.7,0.0,43.2
C007,2025-02-17,2025-02-21,P019,39.8,2.7,1.5,0.0,44.0
C008,2025-02-17,2025-02-21,P019,33.4,2.8,1.2,0.0,37.4
C009,2025-02-17,2025-02-21,P019,32.3,4.0,2.5,0.0,38.8
C010,2025-02-17,2025-02-21,P019,27.8,5.7,1.4,0.0,34.9
C011,2025-02-17,2025-02-21,P019,35.5,2.9,3.0,0.0,41.4
C012,2025-02-17,2025-02-21,P019,36.2,3.7,0.8,0.0,40.7
C013,2025-02-17,2025-02-21,P019,35.6,4.3,1.8,0.0,41.7
C014,2025-02-17,2025-02-21,P019,32.1,2.2,2.4,0.0,36.7
C015,2025-02-17,2025-02-21,P019,37.2,4.5,1.6,0.0,43.3
C016,2025-02-17,2025-02-21,P019,27.8,4.0,1.6,8.0,41.4
C017,2025-02-17,2025-02-21,P019,33.7,5.6,1.1,0.0,40.4
C018,2025-02-17,2025-02-21,P019,39.8,2.7,0.8,0.0,43.3
C019,2025-02-17,2025-02-21,P019,31.6,3.9,2.1,0.0,37.6
C020,2025-02-17,2025-02-21,P019,32.0,3.1,2.4,0.0,37.5
C021,2025-02-17,2025-02-21,P019,11.5,1.6,0.6,0.0,13.7
C022,2025-02-17,2025-02-21,P019,30.4,5.5,1.4,0.0,37.3
C023,2025-02-17,2025-02-21,P019,33.4,1.6,2.7,0.0,37.7
C024,2025-02-17,2025-02-21,P019,24.3,1.4,2.8,0.0,28.5
C025,2025-02-17,2025-02-21,P019,27.6,4.7,1.6,0.0,33.9
C026,2025-02-17,2025-02-21,P019,35.1,1.8,0.5,0.0,37.4
C027,2025-02-17,2025-02-21,P019,13.8,2.9,1.6,0.0,18.3
C028,2025-02-17,2025-02-21,P019,27.9,3.5,0.6,0.0,32.0
C029,2025-02-17,2025-02-21,P019,35.7,2.4,1.5,0.0,39.6
C030,2025-02-17,2025-02-21,P019,12.3,3.9,2.0,16.0,34.2
C031,2025-02-17,2025-02-21,P019,10.4,2.4,1.6,24.0,38.4
C032,2025-02-17,2025-02-21,P019,28.5,5.6,2.2,0.0,36.3
C033,2025-02-17,2025-02-21,P019,17.8,1.1,2.8,0.0,21.7
C034,2025-02-17,2025-02-21,P019,38.0,2.8,1.2,0.0,42.0
C035,2025-02-17,2025-02-21,P019,32.0,3.6,2.6,0.0,38.2
C001,2025-02-24,2025-02-28,,0.0,11.6,3.7,0.0,15.3
C002,2025-02-24,2025-02-28,,0.0,15.9,4.9,0.0,20.8
C003,2025-02-24,2025-02-28,,0.0,10.6,4.0,16.0,30.6
C004,2025-02-24,2025-02-28,,0.0,12.1,5.1,0.0,17.2
C005,2025-02-24,2025-02-28,,0.0,15.5,5.2,0.0,20.7
C006,2025-02-24,2025-02-28,,0.0,13.3,5.5,0.0,18.8
C007,2025-02-24,2025-02-28,,0.0,15.0,2.9,16.0,33.9
C008,2025-02-24,2025-02-28,,0.0,11.9,2.7,0.0,14.6
C009,2025-02-24,2025-02-28,,0.0,12.1,4.9,0.0,17.0
C010,2025-02-24,2025-02-28,,0.0,11.9,4.4,0.0,16.3
C011,2025-02-24,2025-02-28,,0.0,13.0,2.9,0.0,15.9
C012,2025-02-24,2025-02-28,,0.0,15.6,5.5,0.0,21.1
C013,2025-02-24,2025-02-28,,0.0,13.0,4.4,0.0,17.4
C014,2025-02-24,2025-02-28,,0.0,9.8,5.9,0.0,15.7
C015,2025-02-24,2025-02-28,,0.0,10.0,3.7,0.0,13.7
C016,2025-02-24,2025-02-28,,0.0,13.3,3.4,0.0,16.7
C017,2025-02-24,2025-02-28,,0.0,14.9,4.4,0.0,19.3
C018,2025-02-24,2025-02-28,,0.0,10.1,2.9,0.0,13.0
C019,2025-02-24,2025-02-28,,0.0,13.4,3.6,0.0,17.0
C020,2025-02-24,2025-02-28,,0.0,10.1,2.2,0.0,12.3
C021,2025-02-24,2025-02-28,,0.0,11.6,2.9,0.0,14.5
C022,2025-02-24,2025-02-28,,0.0,14.2,2.4,0.0,16.6
C023,2025-02-24,2025-02-28,,0.0,15.6,2.1,0.0,17.7
C024,2025-02-24,2025-02-28,,0.0,10.7,3.4,0.0,14.1
C025,2025-02-24,2025-02-28,,0.0,9.6,2.6,16.0,28.2
C026,2025-02-24,2025-02-28,,0.0,9.8,5.2,0.0,15.0
C027,2025-02-24,2025-02-28,,0.0,15.5,2.1,0.0,17.6
C028,2025-02-24,2025-02-28,,0.0,14.3,2.2,8.0,24.5
C029,2025-02-24,2025-02-28,,0.0,8.3,5.0,0.0,13.3
C030,2025-02-24,2025-02-28,,0.0,11.2,5.3,0.0,16.5
C031,2025-02-24,2025-02-28,,0.0,0.0,0.0,40.0,40.0
C032,2025-02-24,2025-02-28,,0.0,12.7,3.6,16.0,32.3
C033,2025-02-24,2025-02-28,,0.0,13.9,3.2,0.0,17.1
C034,2025-02-24,2025-02-28,,0.0,15.8,4.3,0.0,20.1
C035,2025-02-24,2025-02-28,,0.0,10.2,3.1,0.0,13.3
C001,2025-03-03,2025-03-07,,0.0,11.1,6.0,0.0,17.1
C002,2025-03-03,2025-03-07,,0.0,11.6,4.3,0.0,15.9
C003,2025-03-03,2025-03-07,,0.0,11.8,2.4,16.0,30.2
C004,2025-03-03,2025-03-07,,0.0,12.5,2.8,0.0,15.3
C005,2025-03-03,2025-03-07,,0.0,8.7,3.6,0.0,12.3
C006,2025-03-03,2025-03-07,,0.0,8.5,4.0,0.0,12.5
C007,2025-03-03,2025-03-07,,0.0,14.7,2.1,0.0,16.8
C008,2025-03-03,2025-03-07,,0.0,9.7,4.2,0.0,13.9
C009,2025-03-03,2025-03-07,,0.0,15.7,2.9,0.0,18.6
C010,2025-03-03,2025-03-07,,0.0,13.9,5.7,0.0,19.6
C011,2025-03-03,2025-03-07,,0.0,9.0,2.1,0.0,11.1
C012,2025-03-03,2025-03-07,,0.0,8.9,5.5,0.0,14.4
C013,2025-03-03,2025-03-07,,0.0,12.2,2.6,0.0,14.8
C014,2025-03-03,2025-03-07,,0.0,10.4,5.7,8.0,24.1
C015,2025-03-03,2025-03-07,,0.0,12.9,3.5,0.0,16.4
C016,2025-03-03,2025-03-07,,0.0,12.9,4.9,0.0,17.8
C017,2025-03-03,2025-03-07,,0.0,11.7,5.7,0.0,17.4
C018,2025-03-03,2025-03-07,,0.0,12.2,5.3,0.0,17.5
C019,2025-03-03,2025-03-07,,0.0,0.0,0.0,40.0,40.0
C020,2025-03-03,2025-03-07,,0.0,13.6,2.8,0.0,16.4
C021,2025-03-03,2025-03-07,,0.0,0.0,0.0,40.0,40.0
C022,2025-03-03,2025-03-07,,0.0,10.8,4.2,0.0,15.0
C023,2025-03-03,2025-03-07,,0.0,15.4,3.1,0.0,18.5
C024,2025-03-03,2025-03-07,,0.0,13.0,3.6,0.0,16.6
C025,2025-03-03,2025-03-07,,0.0,13.3,2.3,0.0,15.6
C026,2025-03-03,2025-03-07,,0.0,8.8,5.2,0.0,14.0
C027,2025-03-03,2025-03-07,,0.0,10.6,5.1,0.0,15.7
C028,2025-03-03,2025-03-07,,0.0,13.3,3.9,0.0,17.2
C029,2025-03-03,2025-03-07,,0.0,15.9,2.4,0.0,18.3
C030,2025-03-03,2025-03-07,,0.0,10.6,5.6,0.0,16.2
C031,2025-03-03,2025-03-07,,0.0,0.0,0.0,40.0,40.0
C032,2025-03-03,2025-03-07,,0.0,9.9,3.6,0.0,13.5
C033,2025-03-03,2025-03-07,,0.0,10.8,5.4,0.0,16.2
C034,2025-03-03,2025-03-07,,0.0,9.3,4.5,0.0,13.8
C035,2025-03-03,2025-03-07,,0.0,11.5,3.8,0.0,15.3
C001,2025-03-10,2025-03-14,,0.0,13.2,2.7,0.0,15.9
C002,2025-03-10,2025-03-14,,0.0,14.2,3.4,0.0,17.6
C003,2025-03-10,2025-03-14,,0.0,9.5,3.5,0.0,13.0
C004,2025-03-10,2025-03-14,,0.0,9.6,3.4,0.0,13.0
C005,2025-03-10,2025-03-14,,0.0,15.3,4.0,0.0,19.3
C006,2025-03-10,2025-03-14,,0.0,10.2,3.9,24.0,38.1
C007,2025-03-10,2025-03-14,,0.0,15.8,5.3,0.0,21.1
C008,2025-03-10,2025-03-14,,0.0,16.0,4.5,0.0,20.5
C009,2025-03-10,2025-03-14,,0.0,14.5,2.2,0.0,16.7
C010,2025-03-10,2025-03-14,,0.0,9.4,5.4,16.0,30.8
C011,2025-03-10,2025-03-14,,0.0,13.7,3.3,0.0,17.0
C012,2025-03-10,2025-03-14,,0.0,14.8,4.6,0.0,19.4
C013,2025-03-10,2025-03-14,,0.0,15.2,2.7,0.0,17.9
C014,2025-03-10,2025-03-14,,0.0,10.9,2.1,0.0,13.0
C015,2025-03-10,2025-03-14,,0.0,9.5,5.0,0.0,14.5
C016,2025-03-10,2025-03-14,,0.0,9.4,2.2,0.0,11.6
C017,2025-03-10,2025-03-14,,0.0,14.7,5.8,0.0,20.5
C018,2025-03-10,2025-03-14,,0.0,8.9,3.9,0.0,12.8
C019,2025-03-10,2025-03-14,,0.0,15.3,2.7,0.0,18.0
C020,2025-03-10,2025-03-14,,0.0,15.7,5.1,24.0,44.8
C021,2025-03-10,2025-03-14,,0.0,13.8,3.0,0.0,16.8
C022,2025-03-10,2025-03-14,,0.0,15.2,2.8,0.0,18.0
C023,2025-03-10,2025-03-14,,0.0,9.1,3.3,24.0,36.4
C024,2025-03-10,2025-03-14,,0.0,15.1,2.7,0.0,17.8
C025,2025-03-10,2025-03-14,,0.0,12.6,3.4,0.0,16.0
C026,2025-03-10,2025-03-14,,0.0,13.0,5.3,0.0,18.3
C027,2025-03-10,2025-03-14,,0.0,9.7,4.8,0.0,14.5
C028,2025-03-10,2025-03-14,,0.0,14.4,2.8,0.0,17.2
C029,2025-03-10,2025-03-14,,0.0,8.7,5.1,0.0,13.8
C030,2025-03-10,2025-03-14,,0.0,8.3,2.5,0.0,10.8
C031,2025-03-10,2025-03-14,,0.0,11.0,3.5,0.0,14.5
C032,2025-03-10,2025-03-14,,0.0,13.6,4.5,0.0,18.1
C033,2025-03-10,2025-03-14,,0.0,13.2,2.4,0.0,15.6
C034,2025-03-10,2025-03-14,,0.0,11.7,2.7,0.0,14.4
C035,2025-03-10,2025-03-14,,0.0,11.5,3.6,0.0,15.1
C001,2025-03-17,2025-03-21,,0.0,11.0,3.4,0.0,14.4
C002,2025-03-17,2025-03-21,,0.0,14.1,5.6,0.0,19.7
C003,2025-03-17,2025-03-21,,0.0,14.2,5.8,0.0,20.0
C004,2025-03-17,2025-03-21,,0.0,15.1,5.9,0.0,21.0
C005,2025-03-17,2025-03-21,,0.0,15.8,5.0,0.0,20.8
C006,2025-03-17,2025-03-21,,0.0,10.5,5.1,0.0,15.6
C007,2025-03-17,2025-03-21,,0.0,9.3,2.0,0.0,11.3
C008,2025-03-17,2025-03-21,,0.0,9.9,2.8,0.0,12.7
C009,2025-03-17,2025-03-21,,0.0,12.4,5.1,16.0,33.5
C010,2025-03-17,2025-03-21,,0.0,0.0,0.0,40.0,40.0
C011,2025-03-17,2025-03-21,,0.0,13.3,5.3,0.0,18.6
C012,2025-03-17,2025-03-21,,0.0,15.5,3.6,16.0,35.1
C013,2025-03-17,2025-03-21,,0.0,13.4,5.5,0.0,18.9
C014,2025-03-17,2025-03-21,,0.0,15.8,2.1,0.0,17.9
C015,2025-03-17,2025-03-21,,0.0,9.9,3.4,0.0,13.3
C016,2025-03-17,2025-03-21,,0.0,8.6,2.9,0.0,11.5
C017,2025-03-17,2025-03-21,,0.0,10.4,2.4,0.0,12.8
C018,2025-03-17,2025-03-21,,0.0,13.4,3.9,0.0,17.3
C019,2025-03-17,2025-03-21,,0.0,9.4,3.6,0.0,13.0
C020,2025-03-17,2025-03-21,,0.0,13.9,4.6,0.0,18.5
C021,2025-03-17,2025-03-21,,0.0,9.3,2.5,0.0,11.8
C022,2025-03-17,2025-03-21,,0.0,0.0,0.0,40.0,40.0
C023,2025-03-17,2025-03-21,,0.0,11.4,5.0,0.0,16.4
C024,2025-03-17,2025-03-21,,0.0,14.2,4.8,0.0,19.0
C025,2025-03-17,2025-03-21,,0.0,8.9,2.7,0.0,11.6
C026,2025-03-17,2025-03-21,,0.0,8.1,5.8,0.0,13.9
C027,2025-03-17,2025-03-21,,0.0,12.1,4.5,0.0,16.6
C028,2025-03-17,2025-03-21,,0.0,14.9,3.8,0.0,18.7
C029,2025-03-17,2025-03-21,,0.0,10.7,3.2,24.0,37.9
C030,2025-03-17,2025-03-21,,0.0,8.1,3.3,0.0,11.4
C031,2025-03-17,2025-03-21,,0.0,10.9,2.1,0.0,13.0
C032,2025-03-17,2025-03-21,,0.0,9.2,4.0,8.0,21.2
C033,2025-03-17,2025-03-21,,0.0,11.7,4.5,0.0,16.2
C034,2025-03-17,2025-03-21,,0.0,12.6,2.2,0.0,14.8
C035,2025-03-17,2025-03-21,,0.0,12.9,4.9,0.0,17.8
C001,2025-03-24,2025-03-28,,0.0,10.7,4.5,0.0,15.2
C002,2025-03-24,2025-03-28,,0.0,9.5,5.0,0.0,14.5
C003,2025-03-24,2025-03-28,,0.0,0.0,0.0,40.0,40.0
C004,2025-03-24,2025-03-28,,0.0,12.6,6.0,0.0,18.6
C005,2025-03-24,2025-03-28,,0.0,8.4,4.3,0.0,12.7
C006,2025-03-24,2025-03-28,,0.0,10.2,4.8,0.0,15.0
C007,2025-03-24,2025-03-28,,0.0,0.0,0.0,40.0,40.0
C008,2025-03-24,2025-03-28,,0.0,10.2,3.6,0.0,13.8
C009,2025-03-24,2025-03-28,,0.0,12.8,5.9,0.0,18.7
C010,2025-03-24,2025-03-28,,0.0,8.1,3.3,0.0,11.4
C011,2025-03-24,2025-03-28,,0.0,12.7,4.5,0.0,17.2
C012,2025-03-24,2025-03-28,,0.0,15.4,2.1,0.0,17.5
C013,2025-03-24,2025-03-28,,0.0,13.9,2.8,0.0,16.7
C014,2025-03-24,2025-03-28,,0.0,10.0,2.1,0.0,12.1
C015,2025-03-24,2025-03-28,,0.0,10.8,2.8,0.0,13.6
C016,2025-03-24,2025-03-28,,0.0,10.3,3.3,0.0,13.6
C017,2025-03-24,2025-03-28,,0.0,10.8,3.7,0.0,14.5
C018,2025-03-24,2025-03-28,,0.0,15.8,4.2,0.0,20.0
C019,2025-03-24,2025-03-28,,0.0,12.9,5.4,0.0,18.3
C020,2025-03-24,2025-03-28,,0.0,8.9,3.2,16.0,28.1
C021,2025-03-24,2025-03-28,,0.0,12.4,3.4,0.0,15.8
C022,2025-03-24,2025-03-28,,0.0,10.2,5.1,0.0,15.3
C023,2025-03-24,2025-03-28,,0.0,13.1,4.0,0.0,17.1
C024,2025-03-24,2025-03-28,,0.0,11.2,5.0,0.0,16.2
C025,2025-03-24,2025-03-28,,0.0,11.2,2.0,0.0,13.2
C026,2025-03-24,2025-03-28,,0.0,13.2,4.7,0.0,17.9
C027,2025-03-24,2025-03-28,,0.0,9.5,2.1,0.0,11.6
C028,2025-03-24,2025-03-28,,0.0,12.0,2.3,0.0,14.3
C029,2025-03-24,2025-03-28,,0.0,13.0,4.7,16.0,33.7
C030,2025-03-24,2025-03-28,,0.0,12.8,5.2,0.0,18.0
C031,2025-03-24,2025-03-28,,0.0,11.7,4.9,0.0,16.6
C032,2025-03-24,2025-03-28,,0.0,13.7,2.8,0.0,16.5
C033,2025-03-24,2025-03-28,,0.0,0.0,0.0,40.0,40.0
C034,2025-03-24,2025-03-28,,0.0,11.5,3.0,0.0,14.5
C035,2025-03-24,2025-03-28,,0.0,14.7,5.5,0.0,20.2
C001,2025-03-31,2025-04-04,,0.0,13.8,2.3,0.0,16.1
C002,2025-03-31,2025-04-04,,0.0,11.8,3.5,0.0,15.3
C003,2025-03-31,2025-04-04,,0.0,15.1,4.1,0.0,19.2
C004,2025-03-31,2025-04-04,,0.0,11.5,5.3,0.0,16.8
C005,2025-03-31,2025-04-04,,0.0,0.0,0.0,40.0,40.0
C006,2025-03-31,2025-04-04,,0.0,0.0,0.0,40.0,40.0
C007,2025-03-31,2025-04-04,,0.0,13.2,3.7,0.0,16.9
C008,2025-03-31,2025-04-04,,0.0,14.0,2.4,0.0,16.4
C009,2025-03-31,2025-04-04,,0.0,10.7,5.7,0.0,16.4
C010,2025-03-31,2025-04-04,,0.0,13.7,5.0,8.0,26.7
C011,2025-03-31,2025-04-04,,0.0,13.5,3.3,0.0,16.8
C012,2025-03-31,2025-04-04,,0.0,9.1,4.1,0.0,13.2
C013,2025-03-31,2025-04-04,,0.0,13.7,3.2,24.0,40.9
C014,2025-03-31,2025-04-04,,0.0,13.4,2.6,0.0,16.0
C015,2025-03-31,2025-04-04,,0.0,12.9,5.4,0.0,18.3
C016,2025-03-31,2025-04-04,,0.0,9.2,2.0,0.0,11.2
C017,2025-03-31,2025-04-04,,0.0,15.0,4.1,0.0,19.1
C018,2025-03-31,2025-04-04,,0.0,12.7,4.0,0.0,16.7
C019,2025-03-31,2025-04-04,,0.0,15.4,4.6,0.0,20.0
C020,2025-03-31,2025-04-04,,0.0,13.3,2.3,0.0,15.6
C021,2025-03-31,2025-04-04,,0.0,9.2,4.4,0.0,13.6
C022,2025-03-31,2025-04-04,,0.0,12.6,4.6,0.0,17.2
C023,2025-03-31,2025-04-04,,0.0,10.9,2.1,16.0,29.0
C024,2025-03-31,2025-04-04,,0.0,15.7,5.4,0.0,21.1
C025,2025-03-31,2025-04-04,,0.0,14.4,3.8,0.0,18.2
C026,2025-03-31,2025-04-04,,0.0,15.5,5.4,0.0,20.9
C027,2025-03-31,2025-04-04,,0.0,9.4,5.9,0.0,15.3
C028,2025-03-31,2025-04-04,,0.0,15.3,5.6,0.0,20.9
C029,2025-03-31,2025-04-04,,0.0,9.7,3.0,0.0,12.7
C030,2025-03-31,2025-04-04,,0.0,13.1,2.8,8.0,23.9
C031,2025-03-31,2025-04-04,,0.0,9.6,4.2,0.0,13.8
C032,2025-03-31,2025-04-04,,0.0,14.9,2.4,0.0,17.3
C033,2025-03-31,2025-04-04,,0.0,9.6,5.2,0.0,14.8
C034,2025-03-31,2025-04-04,,0.0,0.0,0.0,40.0,40.0
C035,2025-03-31,2025-04-04,,0.0,9.4,4.0,0.0,13.4
